id	frase	0	0
1214	"Eu entrando na minha sala então com os olhos cheios de lágrimas tive que me conter, pois as meninas que dizem ser minhas amigas só iam querer saber o porque de eu está chorando e iam me criticar."	-1	3
1215	"Passei então 3 aulas me segurando pra não chorar e tentando estudar, pois ia fazer 3 provas depois do intervalo."	-1	3
1216	"Passando então esses 3 horários, chegou o intervalo, encontrei de novo meu namorado, descemos juntos e fomos para ao pátio sentar com de costume no mesmo lugar que sentamos todos os dias."	0	3
1217	"Estava morrendo de vontade de chorar, então eu segurei as lagrimas e disse pra ele que eu não podia olhar pra ele que se eu olhasse meu olho ia começar a lagrimejar."	-1	3
1219	"Foi complicado, pois não conseguia me concentrar em outra coisa, o que eu mais queria era acabar essas provas e ir pra casa chorar tudo o que eu segurei."	-1	3
1220	"Acabando a prova, eu desci encontrei ele no pátio, ele pegou o livro da minha mão e fomos pra parada, chegando lá sentamos e começamos a conversar, conversa vai, conversa vinha."	0	3
1221	"Confesso que fiquei muito chateada com isso, pois eu nunca deixei de lembrar dele nesses 10 meses de namoro, sempre nas datas comemorativas dei coisas para ele, chegando aqui em casa, chorei horrores."	-1	3
1222	"Meu namorado e eu então nos desentendemos por telefone e eu comecei a chorar."	-1	3
1223	"Eu amo tanto ele e nunca quero perde-lo, pois ele é o motivo dos meus sorrisos , da minha felicidade!"	1	3
1224	"Sempre dizemos que não vamos, mas nos apaixonar por pessoas erradas, mas sem que nos perceba já estamos lá encantadas pela pessoa sem nem conhece-la direito."	1	2
1225	"Entregando-nos demais, acreditando e sempre sofremos com isso."	-1	3
1227	"Entregamo-nos nosso coração, o orgulho e todo nosso amor."	1	2
1228	"E quantas vezes já choramos por a pessoa que não merece uma gota da nossa lagrima, corremos atrás dele e não enxergamos a verdade, e muitas vezes não queremos enxerga ela, por que a verdade dói e machuca muita."	-1	3
1229	"E quando a gente acha aquela pessoa que e toda especial que te faz sorrir esquecer do seu passado e te faz pensar no presente, não paramos de pensar nela ficamos hora obcecada por ela, nos aprendemos a gostar daquele gosta e a fazer o que ela faz só pra falar que temos muita coisa em comum,"	1	3
1230	"E quando acorda já levanta com ela na cabeça, pensando que saudade, e sonhando alto, colocando a pessoa em nossa vida."	1	3
1231	"Muitas vezes essa pessoa feri nossos sentimentos sem sequer saber o que sentimos."	-1	3
1232	"O pior e quando nos apegamos aquela pessoa e ela vai embora, sem saber que a que ficou esta cada vez, mas apaixonada, que não consegue imaginar sua vida sem ela, e falamos a vida segue, mas uma parte nossa ela leva com as pessoas que passam."	-1	3
1233	"O nosso coração é sempre a vitima, sempre fica em pedaços."	-1	3
1234	"Ele dispara quando a pessoa chega perto e bate mais forte porque já pensa que é a sua outra metade."	1	3
1235	"E quando aquela pessoa chega perto à gente estremece a mão soa, o coração acelera, o nosso mundo fica diferente, por que a pessoa é especial demais."	1	3
1236	"Gente gostaria de desabafar com vocês minha historia com minha família."	0	2
1237	"Minha mãe foi mãe solteira, não tive pai."	-1	2
1238	"Ela teve 5 filhos e nenhum teve pai."	-1	2
1239	"Sempre foi considerada pelos parentes um nada, não tinha dinheiro, era doente e muito infeliz."	-1	3
1240	"Quando eu tinha três anos fui morar na casa de uma tia, pois minha mãe não tinha condição de me criar."	-1	2
1241	"Essa tia apesar de me dar de tudo era um demônio, ela gritava comigo, deixava os outros parentes me maltratar e bater, as vezes me batia, me deixava de castigo em lugares onde eu morria de medo, enfim ela era e é uma bruxa falsa, nojenta e ruim."	-1	3
1242	"Ao voltar para casa da minha mãe com 13 anos, minha irmã mais velha estava em uma vida de drogas e de coisas erradas, ela me batia sempre, usava minhas roupas e deixava suja, emprestava para as amigas drogadas dela, me provocava de uma maneira que eu sentia vontade de sumir daquele inferno."	-1	3
1243	"Quando achei que teria paz, meus irmãos mais velhos eram muito agressivos, eles batiam por qualquer coisa, alias batiam não, espancavam, uma vez meu irmão deu um chute na minha barriga, que eu fiquei menstruando por quase dez dias."	-1	3
1244	"Me lembro que eu comia muito na escola, para não ter que comer em casa, e tomava banho escondido, era muito triste."	-1	3
1245	"Ate que com 15 anos praticamente fugi de casa e ate hoje com 20 anos não voltei mais."	-1	2
1246	"Consegui a ajuda de uma pessoa para alugar uma casa, comprar moveis, estar fazendo faculdade e ter uma vida mais o menos."	0	2
1247	"Porem hoje em dia que eu tenho uma condição financeira melhor que minha família, eles ficam querendo tirar o pouco que eu tenho."	1	2
1248	"Minha mãe só liga para pedir as coisas para mim, ela não é capaz de vir me visitar, de ser presente em minha vida, quando vem em minha casa só fica reclamando da vida para eu me comover e dar dinheiro."	-1	3
1249	"Minha irmã mais nova, não presta, eu estava ajudando ela a pagar a faculdade dela e ela nunca foi capaz de me tratar com amor e respeito; pelo contrario na frente da minha tia que me criou ela nem me cumprimentava."	-1	3
1250	"Eu tenho tanto raiva em pensar que desde quando saia da casa deles, eu fiquei ajudando eles, principalmente minha mãe e eu nunca recebi amor em troca, as vezes não aguentava de solidão."	-1	3
1251	"Eles não gostam de mim, não acreditam em meu potencial de chegar a ser uma psicóloga, não dão nada por mim, pra eles eu sou a mesma coisa de um rato."	-1	3
1252	"Deus colocará uma pessoa boa em minha vida, que dará todo o amor que eu preciso e quando eu formar minha família eu terei o amparo que nunca tive."	1	2
1254	"Eu respeito muito os animais, aprendi que não devemos maltratar de jeito nenhum os animais."	0	2
1255	"Depois ela me abraçou e disse que todos nós temos nosso tempo de vida e que ninguém pode saber o seu."	0	3
1256	"Mas milagres existem, perguntei a ela."	1	2
1257	"Os milagres existem pois não reconstruíram Hiroshima das lágrimas, do sangue, da solidão, agora é um porto movimentado, disse ela a mim."	1	3
1258	"Quando contei a mamãe ela ficou assustada com medo do que eu ia achar e quis saber quem me contou e eu disse que foi o papai."	-1	2
1259	"Disse a ele que não tinha o que perdoar."	0	2
1260	"Mamãe ficou orgulhosa de mim e disse que eu sou um anjo."	1	3
1261	"Eles decidiram agir da forma mais natural possível."	0	3
1262	"Mas é inevitável perceber a tristeza no olhar deles."	-1	3
1263	"Ouvi papai e mamãe conversando ontem no quarto, eles disseram que todos os recursos médicos estariam a minha disposição a preço que fosse."	1	2
1264	"Amo muito eles pois estão cuidando muito bem de mim."	1	3
1265	"Enquanto isso não acontece, vivo a minha doce vida."	1	2
1266	"E eu cansei de me preocupar com os outros, querer sempre o bem das pessoas ao meu redor, e levar nome de chata."	-1	2
